,Postcode,Price,Type,Bedroom2,Bathroom,BuildingArea,YearBuilt,Distance,Suburb,CouncilArea,Regionname,avg_price
2925,3046.0,420000.0,t,2.0,1.0,,,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2926,3046.0,600000.0,h,3.0,1.0,139.0,1968.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2927,3046.0,550000.0,t,3.0,2.0,129.0,2010.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2928,3046.0,460000.0,u,3.0,2.0,,,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2929,3046.0,600000.0,h,4.0,1.0,159.0,1968.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2930,3046.0,1217500.0,h,4.0,3.0,192.0,2014.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2931,3046.0,600000.0,h,3.0,1.0,150.0,1960.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2932,3046.0,570000.0,h,3.0,2.0,146.0,1975.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2933,3046.0,655000.0,h,4.0,1.0,,,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2934,3046.0,500000.0,h,3.0,1.0,,,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2935,3046.0,762700.0,h,3.0,1.0,100.0,1960.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2936,3046.0,465000.0,u,2.0,1.0,89.0,2012.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2937,3046.0,741250.0,h,2.0,1.0,88.0,1955.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2938,3046.0,488500.0,t,2.0,2.0,2.0,,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2939,3046.0,787500.0,h,4.0,2.0,,,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2940,3046.0,442000.0,u,3.0,1.0,,,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2941,3046.0,1000000.0,h,4.0,2.0,304.0,1935.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2942,3046.0,726335.0,h,2.0,1.0,,,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2943,3046.0,630000.0,h,4.0,2.0,180.0,1950.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2944,3046.0,670000.0,h,3.0,1.0,135.0,1950.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2945,3046.0,417000.0,h,2.0,1.0,77.0,2013.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2946,3046.0,600000.0,t,3.0,1.0,143.0,2001.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2947,3046.0,440000.0,t,3.0,2.0,121.0,2010.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2948,3046.0,501000.0,h,3.0,1.0,,,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2949,3046.0,660000.0,h,3.0,1.0,116.0,1950.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2950,3046.0,722000.0,h,3.0,1.0,,,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2951,3046.0,270000.0,h,2.0,1.0,155.0,2000.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2952,3046.0,825000.0,h,4.0,2.0,194.0,1970.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2953,3046.0,638000.0,h,4.0,2.0,258.0,2005.0,13.0,Glenroy,Moreland,Northern Metropolitan,69.03333333333333
2954,3043.0,631000.0,h,3.0,2.0,138.0,2001.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2955,3043.0,532000.0,t,3.0,2.0,19.0,2005.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2956,3043.0,500000.0,h,3.0,2.0,,,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2957,3043.0,504000.0,h,3.0,2.0,139.0,2004.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2958,3043.0,468000.0,t,3.0,2.0,138.0,2000.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2959,3043.0,802500.0,h,4.0,2.0,264.0,2005.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2960,3043.0,709000.0,h,4.0,2.0,213.0,2007.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2961,3043.0,700000.0,h,3.0,2.0,,,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2962,3043.0,485000.0,h,3.0,2.0,134.0,2004.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2963,3043.0,540000.0,h,3.0,2.0,141.0,2008.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2964,3043.0,390000.0,h,3.0,2.0,136.0,2005.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2965,3043.0,800000.0,h,4.0,2.0,251.0,2000.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2966,3043.0,525000.0,h,3.0,2.0,,,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2967,3043.0,740000.0,h,4.0,2.0,213.0,2007.0,13.6,Gowanbrae,Moreland,Western Metropolitan,114.82758620689656
2968,3046.0,605000.0,h,3.0,1.0,116.0,1960.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2969,3046.0,685500.0,h,3.0,1.0,103.0,1970.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2970,3046.0,610000.0,h,2.0,1.0,98.0,1950.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2971,3046.0,630000.0,h,3.0,1.0,112.0,1970.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2972,3046.0,870000.0,h,4.0,3.0,268.0,2010.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2973,3046.0,810000.0,h,3.0,2.0,129.0,1950.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2974,3046.0,840000.0,h,3.0,1.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2975,3046.0,585000.0,h,5.0,2.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2976,3046.0,772500.0,h,3.0,2.0,,1983.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2977,3046.0,465000.0,u,3.0,1.0,,2005.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2978,3046.0,719000.0,h,3.0,1.0,,1980.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2979,3046.0,487000.0,u,2.0,1.0,96.0,2010.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2980,3046.0,700000.0,h,2.0,2.0,168.0,1950.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2981,3046.0,600500.0,h,4.0,2.0,161.0,1970.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2982,3046.0,730000.0,h,3.0,1.0,134.0,1970.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2983,3046.0,800000.0,h,3.0,2.0,116.0,1960.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2984,3046.0,918000.0,h,4.0,2.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2985,3046.0,750000.0,t,3.0,2.0,251.0,2011.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2986,3046.0,740000.0,h,3.0,1.0,115.0,1960.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2987,3046.0,721000.0,h,3.0,1.0,,1960.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2988,3046.0,646000.0,h,3.0,1.0,106.0,1970.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2989,3046.0,545000.0,h,3.0,2.0,113.0,2000.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2990,3046.0,770000.0,h,3.0,1.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2991,3046.0,777000.0,h,3.0,1.0,176.0,1960.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2992,3046.0,722000.0,h,3.0,3.0,103.0,1950.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2993,3046.0,545000.0,h,2.0,1.0,102.0,1960.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2994,3046.0,510000.0,t,3.0,2.0,115.0,2012.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2995,3046.0,542500.0,h,2.0,1.0,,1960.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2996,3046.0,631500.0,h,4.0,1.0,95.0,1965.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2997,3046.0,750074.0,h,4.0,2.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2998,3046.0,591000.0,h,3.0,1.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
2999,3046.0,550000.0,h,3.0,1.0,142.0,1960.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3000,3046.0,330000.0,h,2.0,1.0,2.0,1970.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3001,3046.0,800000.0,h,5.0,2.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3002,3046.0,725000.0,h,3.0,2.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3003,3046.0,815000.0,h,4.0,2.0,,1950.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3004,3046.0,715888.0,h,2.0,1.0,92.0,1960.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3005,3046.0,650000.0,h,4.0,1.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3006,3046.0,468000.0,t,2.0,1.0,110.0,2012.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3007,3046.0,1102000.0,h,3.0,1.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3008,3046.0,515000.0,h,2.0,1.0,79.0,1990.0,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3009,3046.0,716000.0,h,3.0,1.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3010,3046.0,640000.0,h,2.0,1.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3011,3046.0,460000.0,h,2.0,1.0,,,12.1,Hadfield,Moreland,Northern Metropolitan,69.03333333333333
3012,3188.0,895000.0,u,2.0,1.0,87.0,1975.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3013,3188.0,587000.0,u,2.0,1.0,74.0,1975.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3015,3188.0,720000.0,u,2.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3017,3188.0,2140000.0,h,4.0,2.0,187.0,1925.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3018,3188.0,1600000.0,h,4.0,2.0,242.0,2011.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3019,3188.0,2200000.0,t,3.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3020,3188.0,1003500.0,h,3.0,1.0,109.0,1998.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3021,3188.0,802000.0,u,2.0,1.0,85.0,1965.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3022,3188.0,1500000.0,t,4.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3023,3188.0,1686500.0,h,4.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3024,3188.0,1400000.0,h,5.0,2.0,168.0,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3025,3188.0,1560000.0,h,3.0,1.0,125.0,1955.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3026,3188.0,680000.0,u,2.0,1.0,78.0,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3027,3188.0,1715000.0,h,3.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3028,3188.0,760000.0,u,2.0,1.0,86.0,1985.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3029,3188.0,616000.0,u,2.0,1.0,104.0,2005.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3030,3188.0,1680000.0,h,4.0,1.0,90.0,1955.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3032,3188.0,890000.0,t,1.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3033,3188.0,1120000.0,h,4.0,2.0,113.0,1984.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3035,3188.0,1250000.0,h,4.0,3.0,220.0,2014.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3037,3188.0,2000000.0,h,4.0,3.0,248.0,1925.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3039,3188.0,1805000.0,h,4.0,2.0,224.0,1950.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3040,3188.0,1460000.0,h,4.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3041,3188.0,1403000.0,h,3.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3042,3188.0,1682000.0,h,3.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3043,3188.0,1875000.0,h,4.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3045,3188.0,685000.0,u,2.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3048,3188.0,1615000.0,h,2.0,1.0,,1934.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3049,3188.0,1450000.0,h,4.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3050,3188.0,786000.0,u,2.0,1.0,,1970.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3051,3188.0,742000.0,u,2.0,3.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3052,3188.0,1050000.0,h,3.0,2.0,120.0,1970.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3053,3188.0,1690000.0,h,2.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3054,3188.0,810000.0,u,3.0,1.0,115.0,1960.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3055,3188.0,1460000.0,h,3.0,2.0,137.0,1970.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3056,3188.0,1620000.0,h,3.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3057,3188.0,1420000.0,h,3.0,2.0,,2012.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3061,3188.0,875500.0,u,2.0,2.0,118.0,1970.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3062,3188.0,1400000.0,t,3.0,2.0,,2000.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3063,3188.0,1457500.0,u,3.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3065,3188.0,1465000.0,h,2.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3066,3188.0,1705000.0,h,5.0,2.0,364.0,1950.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3067,3188.0,1610000.0,h,3.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3068,3188.0,750000.0,u,2.0,1.0,,1970.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3069,3188.0,1320000.0,h,3.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3070,3188.0,896000.0,u,2.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3071,3188.0,1450000.0,h,3.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3072,3188.0,898000.0,u,2.0,1.0,,1970.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3073,3188.0,1515000.0,h,4.0,2.0,613.0,1950.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3075,3188.0,2200000.0,h,4.0,3.0,305.0,2000.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3076,3188.0,500000.0,u,1.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3077,3188.0,1100000.0,t,3.0,2.0,140.0,1987.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3078,3188.0,800000.0,u,2.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3080,3188.0,691000.0,u,2.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3081,3188.0,450000.0,u,2.0,2.0,70.0,2007.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3082,3188.0,738000.0,u,2.0,1.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3083,3188.0,1140000.0,t,3.0,2.0,,1999.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3084,3188.0,500000.0,u,2.0,1.0,61.0,1970.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3085,3188.0,1460000.0,h,4.0,3.0,228.0,1950.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3087,3188.0,820000.0,t,3.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3088,3188.0,915500.0,t,2.0,2.0,148.0,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3089,3188.0,1740000.0,h,4.0,3.0,209.0,1950.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3091,3188.0,1800000.0,h,4.0,2.0,184.0,1935.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3092,3188.0,2160000.0,h,4.0,2.0,231.0,1940.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3093,3188.0,1800000.0,h,2.0,2.0,,,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3095,3188.0,2250000.0,h,5.0,2.0,260.0,1925.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3096,3188.0,2130000.0,h,4.0,2.0,188.0,1925.0,13.7,Hampton,Bayside,Southern Metropolitan,245.11267605633802
3097,3188.0,400000.0,u,2.0,1.0,75.0,1960.0,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3098,3188.0,952000.0,h,3.0,2.0,,,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3099,3188.0,1255000.0,h,3.0,2.0,,,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3100,3188.0,1020000.0,t,2.0,2.0,171.0,,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3101,3188.0,926000.0,h,2.0,2.0,140.0,1950.0,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3102,3188.0,1070000.0,h,3.0,1.0,106.0,1970.0,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3103,3188.0,801000.0,u,2.0,1.0,107.0,1994.0,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3104,3188.0,1150000.0,t,3.0,2.0,3.0,2005.0,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3105,3188.0,472000.0,u,2.0,1.0,68.0,2007.0,14.5,Hampton East,Kingston,Southern Metropolitan,245.11267605633802
3106,3188.0,1471000.0,h,3.0,2.0,,,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3107,3188.0,830000.0,h,2.0,1.0,,,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3108,3188.0,1195000.0,h,3.0,1.0,,,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3109,3188.0,1300000.0,h,3.0,2.0,150.0,1950.0,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3110,3188.0,1416000.0,h,4.0,2.0,,,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3111,3188.0,1200000.0,h,4.0,2.0,154.0,2002.0,14.5,Hampton East,Kingston,Southern Metropolitan,245.11267605633802
3112,3188.0,865000.0,u,3.0,2.0,,,14.5,Hampton East,Bayside,Southern Metropolitan,245.11267605633802
3113,3122.0,1650000.0,h,4.0,2.0,210.0,2005.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3116,3122.0,1480000.0,h,3.0,1.0,116.0,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3117,3122.0,348000.0,u,1.0,1.0,53.0,1950.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3118,3122.0,320000.0,u,1.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3119,3122.0,1189000.0,u,3.0,1.0,122.0,1969.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3120,3122.0,610000.0,u,2.0,2.0,82.0,2014.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3121,3122.0,575000.0,u,2.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3122,3122.0,600000.0,u,2.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3123,3122.0,492000.0,u,1.0,1.0,63.0,1995.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3124,3122.0,891000.0,u,3.0,1.0,,1970.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3125,3122.0,806000.0,u,2.0,1.0,64.0,1930.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3126,3122.0,1155000.0,h,2.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3127,3122.0,2000000.0,h,3.0,2.0,176.0,1940.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3128,3122.0,500000.0,u,2.0,1.0,,2007.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3129,3122.0,753000.0,u,2.0,1.0,88.0,1960.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3130,3122.0,330000.0,u,1.0,1.0,52.0,1970.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3131,3122.0,1420000.0,h,3.0,1.0,108.0,1890.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3132,3122.0,956000.0,u,3.0,2.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3133,3122.0,418000.0,u,2.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3134,3122.0,495000.0,u,2.0,1.0,60.0,2014.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3135,3122.0,525000.0,u,2.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3136,3122.0,292000.0,u,1.0,1.0,56.0,1966.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3137,3122.0,430000.0,u,2.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3138,3122.0,365000.0,u,1.0,1.0,,1975.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3139,3122.0,580000.0,u,2.0,1.0,76.0,2003.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3140,3122.0,1300000.0,h,3.0,2.0,155.0,1938.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3141,3122.0,1300000.0,h,3.0,1.0,90.0,1900.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3142,3122.0,575000.0,u,2.0,2.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3143,3122.0,335000.0,u,1.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3144,3122.0,440000.0,u,2.0,1.0,52.0,1970.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3145,3122.0,1000000.0,u,3.0,3.0,145.0,1999.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3147,3122.0,1741000.0,h,3.0,1.0,109.0,1910.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3148,3122.0,2325000.0,h,3.0,2.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3149,3122.0,545000.0,u,2.0,1.0,,2004.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3150,3122.0,655000.0,u,2.0,1.0,78.0,1960.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3152,3122.0,488000.0,u,1.0,1.0,57.0,2004.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3153,3122.0,1510000.0,h,3.0,2.0,,1970.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3154,3122.0,450000.0,u,1.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3155,3122.0,2065000.0,h,3.0,1.0,150.0,1910.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3156,3122.0,350000.0,u,1.0,1.0,51.0,1960.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3157,3122.0,645000.0,u,2.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3158,3122.0,1400000.0,t,3.0,2.0,,1960.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3159,3122.0,1712000.0,h,3.0,1.0,130.0,1900.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3160,3122.0,520000.0,u,2.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3161,3122.0,480000.0,u,1.0,1.0,50.0,1940.0,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
3162,3122.0,630000.0,u,2.0,1.0,,,4.6,Hawthorn,Boroondara,Southern Metropolitan,180.57065217391303
